,id,fecha,gen,mod,memoria,bateria,precio,estado,nombre,scrap_locat,dist_scrap_locat,reservado,url,tiene_color,tiene_emojis,tiene_revisado,comentario
251,1087182717,20250113,15,pro,256,,"600,00",good,iphone 15 pro 256 gb ,madrid,60,False,https://es.wallapop.com/item/iphone-15-pro-256-gb-1087182717,False,False,False,"Detalles del producto
Iphone 15 pro 256 GB negro con caja 

Usado pero en muy buenas condiciones
Estado
Buen estado
Marca
Apple
Modelo
iPhone 15 Pro
Color
Negro
Capacidad de almacenamiento
256 GB"
252,1087375536,20250113,16,pro max,256,100.0,"1253,95",new,iphone 16 pro max 256gb titanium bateria 100% + caja * estrenar*,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-max-256gb-titanium-bateria-100---caja-estrenar-1087375536,False,True,False,
253,1088746567,20250113,15,pro,128,,"849,00",as_good_as_new,iphone 15 pro 128gb azul,madrid,60,False,https://es.wallapop.com/item/iphone-15-pro-128gb-azul-1088746567,True,False,False,"Detalles del producto
IPHONE 15 PRO 128GB TITANIO AZUL IMPECABLE COMO NUEVO SOLO PROBADO CON CAJA
100% BATERIA 
2 CICLOS CARGA

COMPRAMOS MOVILES

TIENDA FISICA SITUADA EN CALLE GALILEO 59 (CHAMBERÍ) MADRID METRO: ISLAS FILIPINAS, CANAL, QUEVEDO O MONCLOA. ACEPTAMOS MOVILES COMO PARTE DE PAGO
DE LUNES A VIERNES LLAMANDO AL 691 777 777 TAMBIÉN ATENDEMOS POR WHATSAPP ENVIAMOS A TODA ESPAÑA A TRAVÉS DE NUESTRA PÁGINA MOVILTELAN DAMOS FACTURA Y GARANTÍA ESCRIBANOS SIN COMPROMISO
Estado
Como nuevo
Marca
Apple
Modelo
iPhone 15 Pro
Color
Azul
Capacidad de almacenamiento
128 GB"
254,1088788381,20250113,14,basic,,,"800,00",good,vendo o cambio 2 iphone 14 y 12,madrid,60,False,https://es.wallapop.com/item/vendo-o-cambio-2-iphone-14-y-12-1088788381,False,False,False,"Detalles del producto
vendo o cambio los dos por un telefeno de mayor gama 
iphone 14 de 128 bateria 87 sin rayaduras ni golpes perfecto estado 
incluye caja origial 

iphone 12 de 64gb 
batwria en 77 %

solo se venden los dos al mismo tiempo o se csmbian por otro mobil
Estado
Buen estado
Marca
Apple
Color
Amarillo"
255,1088955500,20250113,14,pro max,128,,"689,00",as_good_as_new,iphone 14 pro max 128gb ,madrid,60,False,https://es.wallapop.com/item/iphone-14-pro-max-128gb-128gb-1088955500,False,False,False,"Detalles del producto
iPhone 14 pro max 128gb 89% salud de batería, todo original, perfecto estado ( simpre con funda + protector de pantalla) se entrega con caja original. No cambios no negocio
Estado
Como nuevo
Marca
Apple
Modelo
iPhone 14 Pro Max
Color
Negro
Capacidad de almacenamiento
128 GB"
256,1033621842,20250113,14,basic,256,,"649,00",good,apple iphone 14 256gb medianoche - revisado,madrid,60,False,https://es.wallapop.com/item/apple-iphone-14-256gb-medianoche-revisado-1033621842,False,True,True,
257,1078879577,20250113,14,plus,,,"700,00",new,iphone 14 plus,madrid,60,False,https://es.wallapop.com/item/iphone-14-plus-1078879577,False,False,False,"Detalles del producto
no viene con caja porque es mio ,viene solo con el cargador y lo vendo porque me viene bien el dinero y ya tengo otro movil de reemplazo
Estado
Nuevo
Marca
Apple
Modelo
iPhone 14 Plus
Color
Negro
Capacidad de almacenamiento
128 GB"
258,1083808532,20250113,15,pro,,,"900,00",new,iphone 15 pro,madrid,60,False,https://es.wallapop.com/item/iphone-15-pro-1083808532,False,False,False,"Detalles del producto
vendo iphone 15 pro seminuevo, 0 rasguños esta completamente nuevo se vende por cambio al 16 pro
Estado
Nuevo
Marca
Iphone 15 pro
Color
Beige"
259,1086705641,20250113,16,plus,128,,"839,00",as_good_as_new,iphone 16 plus 128 gb  applecare ,madrid,60,False,https://es.wallapop.com/item/iphone-16-plus-128-gb-applecare-1086705641,False,False,False,"Detalles del producto
Vendo Iphone 16 Plus Black de 128 GB como nuevo. Impoluto, perfecto para regalo. Ticket de compra de Apple Store para los 3 años de garantía de noviembre de 2027. Incluye APPLE CARE hasta el 18-11-2026 valorado en 269 euros.

Precio NO negociable. Bloqueo mensajes negociando el precio.

Se puede ver sin compromiso. Solo gente seria, ver mis valoraciones. Muchas gracias
Estado
Como nuevo
Marca
Apple
Modelo
iPhone 15 Plus
Color
Negro
Capacidad de almacenamiento
128 GB"
260,1087300537,20250113,16,pro max,256,,"1245,00",new,iphone 16 pro max 256gb negro precintado!,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-max-256gb-negro-precintado-1087300537,True,True,False,"Detalles del producto
iPhone 16 Pro Max 256gb TODOS LOS COLORES PRECINTADO!

✅ 15 días para devoluciones gratis

✅ 3 años de garantía

✅ cogemos tu movil como parte de pago

✅ envío Gratis recíbelo en 24h horas por Nacex

MOVILTEN.ES compralo en nuestra web o visítanos en nuestra tienda física: C/de Canarias 9, Madrid

912 627 700, 650 841 635
Estado
Nuevo
Marca
Apple
Modelo
iPhone 16 pro max
Color
Negro
Capacidad de almacenamiento
256 GB"
261,1087924193,20250113,15,pro max,256,,"860,00",good,iphone 15 pro max 256 gb ,madrid,60,False,https://es.wallapop.com/item/iphone-15-pro-max-256-gb-1087924193,False,False,False,"Detalles del producto
incluye caja y cable 
factura 
bateria 90%

est en excelent estado el equipo nunca reparado
Estado
Buen estado
Marca
Iphone"
262,1088800852,20250113,15,pro max,512,,"875,00",as_good_as_new,iphone 15 pro max 512gb natural📲,madrid,60,False,https://es.wallapop.com/item/iphone-15-pro-max-512gb-natural-1088800852,False,True,False,"Detalles del producto
⚠️Por favor no contactar para negociar, PRECIO NO NEGOCIABLE⚠️NO RESPONDO

TODAS SUS PIEZAS ORIGINALES✅ Menos la pantalla 

✅ iPhone 15 Pro Max 512gb 
✅ Color titanio Natural
✅ igual a nuevo ninguna marca de uso por ninguna parte 
✅ Salud de bateria 88% 
📲PANTALLA CAMBIADA POR UNA DE ALTISIMA CALIDAD 
✅ Caja Original Y Cable de carga 

Se recoge en Madrid / No Envío
PRECIO NO NEGOCIABLE 
No respondo ofertas ni intercambios
Estado
Como nuevo
Marca
Apple
Modelo
iPhone 15 Pro Max
Color
Plateado
Capacidad de almacenamiento
512 GB"
263,1088904259,20250113,14,plus,128,,"590,00",as_good_as_new,iphone 14 plus 128g,madrid,60,False,https://es.wallapop.com/item/iphone-14-plus-128g-1088904259,False,False,False,"Detalles del producto
Iphone 14 plus en perfecto estado con solo 6 meses de uso cambio porque me regalaron el iPhone 16 pro no marear con ofertas absurdas está en perfecto estado y como se ve con su garantía ya que solo tiene 6 meses.
Estado
Como nuevo
Marca
Apple
Modelo
iPhone 14 Plus
Color
Negro
Capacidad de almacenamiento
128 GB"
264,1033637646,20250113,15,basic,128,,"700,10",good,apple iphone 15 128gb negro - revisado,madrid,60,False,https://es.wallapop.com/item/apple-iphone-15-128gb-negro-revisado-1033637646,True,True,True,
265,1078567623,20250113,14,pro,,,"630,00",new,iphone 14 pro ,madrid,60,False,https://es.wallapop.com/item/iphone-14-pro-1078567623,False,False,False,"Detalles del producto
Está en perfecto estado. Batería al 85% y sin rasguños. Entrega en mano en Madrid y envíos contrareembolso a toda España
Estado
Nuevo
Marca
Apple
Modelo
iPhone 14 Pro
Color
Gris espacial
Capacidad de almacenamiento
128 GB"
266,1083808719,20250113,14,pro max,,,"800,00",as_good_as_new,iphone 14 pro max,madrid,60,False,https://es.wallapop.com/item/iphone-14-pro-max-1083808719,False,False,False,"Detalles del producto
iphone 14 pro max en perfecto estado 256MB
Estado
Como nuevo
Marca
Apple
Modelo
iPhone 14 Pro Max
Color
Morado
Capacidad de almacenamiento
256 GB"
267,1083991374,20250113,15,basic,256,,"649,00",new,iphone 15 de 256gb,madrid,60,False,https://es.wallapop.com/item/iphone-15-de-256gb-1083991374,False,False,False,"Detalles del producto
iphone 15 practicamente nuevo, uso de 2 semanas. 100% de bateria. Precio NO negociable. No escucho ofertas absurdas!!
Estado
Nuevo
Marca
Iphone 15
Color
Verde"
268,1086596642,20250113,14,plus,,,"470,00",good,iphone 14 plus,madrid,60,False,https://es.wallapop.com/item/iphone-14-plus-1086596642,False,False,False,"Detalles del producto
Vendo iPhone 14 Plus de noviembre del 2022 de 128 gb con caja original
Estado
Buen estado
Marca
Apple
Modelo
iPhone 14 Plus
Color
Blanco
Capacidad de almacenamiento
128 GB"
269,1087296958,20250113,16,pro max,256,,"1249,00",new,iphone 16 pro max 256gb desierto precintado!,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-max-256gb-desierto-precintado-1087296958,False,True,False,"Detalles del producto
iPhone 16 Pro Max 256gb TODOS LOS COLORES PRECINTADO!

✅15 días para devoluciones gratis

✅ 3 años de garantía

✅cogemos tu movil como parte de pago

✅envío Gratis recíbelo en 24h horas por Nacex

MOVILTEN.ES compralo en nuestra web o visítanos en nuestra tienda física: C/de Canarias 9, Madrid

912 627 700, 650 841 635
Estado
Nuevo
Marca
Apple
Modelo
IPHONE 16 PRO MAX
Color
Dorado
Capacidad de almacenamiento
256 GB"
270,1087524548,20250113,16,pro max,256,100.0,"1195,00",as_good_as_new,iphone 16 pro max 256gb/100 semiinuevo libre ,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-max-256gb-100-semiinuevo-libre-1087524548,False,True,False,
271,1088743099,20250113,15,basic,,100.0,"650,00",as_good_as_new,iphone 15 100% bateria garantía doble sim📲,madrid,60,False,https://es.wallapop.com/item/iphone-15-100-bateria-garantia-doble-sim-1088743099,False,True,False,
272,1081132790,20250113,14,pro,512,100.0,"799,00",new,iphone 14 pro 512gb - 100% bateria - factura apple,madrid,60,False,https://es.wallapop.com/item/iphone-14-pro-512gb-bateria-100-factura-apple-1081132790,False,True,False,
273,1084775245,20250113,15,pro,128,,"750,00",new,iphone 15 pro 128 gb,madrid,60,False,https://es.wallapop.com/item/iphone-15-pro-128-gb-1084775245,False,False,False,"Detalles del producto
Teléfono con 2 meses imedio de uso nuevo batería al 100% nuevo precio no negociable con caja
Estado
Nuevo
Marca
Apple
Modelo
iPhone 15 Pro
Color
Blanco
Capacidad de almacenamiento
128 GB"
274,1086507208,20250113,16,plus,,,"860,00",new,iphone 16 plus ,madrid,60,False,https://es.wallapop.com/item/iphone-16-plus-1086507208,False,False,False,"Detalles del producto
iphone 16 Plus 128Gb sin Usar, con 100% salud de Bateria, 1 ciclo de carga, Viene con su caja original, su cable original Nuevo sin usar y Funda.
se puede entregar a su domiclio.
Estado
Nuevo
Marca
Apple
Color
Negro"
275,1086521455,20250113,16,basic,256,,"929,00",as_good_as_new,apple iphone 16 256gb,madrid,60,False,https://es.wallapop.com/item/apple-iphone-16-256gb-1086521455,False,False,False,"Detalles del producto
El precio mostrado es el de venta en nuestra tienda. El precio de este producto en nuestra página web puede ser diferente. apple iphone 16 256gb CC010_E710939_0 es un objeto que se ofrece en estado excelente. Todos nuestros productos cuentan con garantía de 3 años y un plazo de devolución de 14 días. Cable cargador: Si | Marca: Apple | Modelo: Iphone 16 256gb | Color: Azul | Pulgadas: 6.1 | Capacidad: 256 | Operador: Libre | Megapixels: 48 | Memoria ram: 8 | 3g: 5g | Sistema operativo: Ios | Caja original: Si | Informacion adicional: Signos de uso no apreciable en las imágenes. revisar el estado de uso en las imágenes. | Nume
Estado
Como nuevo
Marca
x
Modelo
x
Color
Verde noche"
276,1087643262,20250113,14,basic,128,97.0,"545,00",good,iphone 14 de 128gb/97 bat buen estado libre ,madrid,60,False,https://es.wallapop.com/item/iphone-14-de-128gb-97-bat-buen-estado-libre-1087643262,False,True,False,
277,1088034743,20250113,15,pro max,256,,"1039,00",good,apple iphone 15 pro max 256gb,madrid,60,False,https://es.wallapop.com/item/apple-iphone-15-pro-max-256gb-1088034743,False,False,False,"Detalles del producto
El precio mostrado es el de venta en nuestra tienda. El precio de este producto en nuestra página web puede ser diferente. apple iphone 15 pro max 256gb CC091_E443335_0 es un objeto que se ofrece en estado muy bueno. Todos nuestros productos cuentan con garantía de 3 años y un plazo de devolución de 14 días. Numero de sim: 1 (simple-sim) | Porcentaje de bateria: 91 | Cable cargador: Si | Vida util bateria mayor del 80%: Si | Informacion adicional: Revisar el estado de uso en las imágenes. | Caja original: Si | Sistema operativo: Ios | 3g: 5g | Memoria ram: 8 | Megapixels: 48 | Operador: Libre | Capacidad: 256 | Pulgadas: 6.7 |
Estado
Buen estado
Marca
x
Modelo
x
Color
Verde noche"
278,1088762749,20250113,15,pro,128,,"799,00",as_good_as_new,iphone 15 pro 128gb titanio blanco,madrid,60,False,https://es.wallapop.com/item/iphone-15-pro-128gb-titanio-blanco-1088762749,True,False,False,"Detalles del producto
IPHONE 15 PRO 128GB TITANIO BLANCO IMPECABLE COMO NUEVO CON CAJA
96% SALUD DE BATERIA

COMPRAMOS MOVILES

TIENDA FISICA SITUADA EN CALLE GALILEO 59 (CHAMBERÍ) MADRID METRO: ISLAS FILIPINAS, CANAL, QUEVEDO O MONCLOA. ACEPTAMOS MOVILES COMO PARTE DE PAGO DE LUNES A VIERNES LLAMANDO AL 691 777 777 TAMBIÉN ATENDEMOS POR WHATSAPP ENVIAMOS A TODA ESPAÑA A TRAVÉS DE NUESTRA PÁGINA MOVILTELAN DAMOS FACTURA Y GARANTÍA ESCRIBANOS SIN COMPROMISO
Estado
Como nuevo
Marca
Apple
Modelo
iPhone 15 Pro
Color
Blanco
Capacidad de almacenamiento
128 GB"
279,1088770443,20250113,14,basic,128,,"540,00",as_good_as_new,iphone 14 128gb,madrid,60,False,https://es.wallapop.com/item/iphone-14-128gb-1088770443,False,False,False,"Detalles del producto
iphone 14 128gb 
sin arañazos en perfecto estado
NO SE ENVIA
Estado
Como nuevo
Marca
Apple
Modelo
iPhone 14
Color
Azul
Capacidad de almacenamiento
128 GB"
280,1080686031,20250113,15,plus,128,,"789,00",as_good_as_new,iphone 15 plus 128gb,madrid,60,False,https://es.wallapop.com/item/iphone-15-plus-128gb-1080686031,False,False,False,
281,1085464717,20250113,15,pro max,256,,"1200,00",new,iphone 15 pro max titanium natural 256gb,madrid,60,False,https://es.wallapop.com/item/iphone-15-pro-max-256gb-1085464717,False,False,False,"Detalles del producto
Vendo iphone 15 pro max 256gb PRECINTADO. Regalo dos fundas magneticas .
Estado
Nuevo"
282,1086365781,20250113,14,basic,,,"720,00",new,vendo o cambio xiaomi 14 ultra,madrid,60,False,https://es.wallapop.com/item/vendo-o-cambio-xiaomi-14-ultra-1086365781,False,False,False,"Detalles del producto
Cambio Xiaomi 14 Ultra seminuevo 16/512gb
Cuenta con su caja original, cable original cargador y funda sin uso. Cuenta con garantía hasta 07/2025

Está impoluto, incluye 2 fundas más de regalo.

Cambio por Samsung S24 ultra mismo almacenamiento o iPhone 15 pro max Escucho ofertas.
Estado
Nuevo
Marca
Xiaomi
Modelo
14 Ultra
Color
Negro
Capacidad de almacenamiento
512 GB"
283,1086521340,20250113,16,basic,128,,"805,00",as_good_as_new,apple iphone 16 128gb,madrid,60,False,https://es.wallapop.com/item/apple-iphone-16-128gb-1086521340,False,False,False,"Detalles del producto
El precio mostrado es el de venta en nuestra tienda. El precio de este producto en nuestra página web puede ser diferente. apple iphone 16 128gb CC010_E710753_0 es un objeto que se ofrece en estado excelente. Todos nuestros productos cuentan con garantía de 3 años y un plazo de devolución de 14 días. Sistema operativo: Ios | 3g: 5g | Memoria ram: 8 | Megapixels: 48 | Modelo: Iphone 16 128gb | Marca: Apple | Operador: Libre | Capacidad: 128 | Color: Azul | Pulgadas: 6.1 | Vida util bateria mayor del 80%: Si | Cable cargador: Si | Porcentaje de bateria: 100 | Numero de sim: 1 (simple-sim) | Informacion adicional: Signos de uso no
Estado
Como nuevo
Marca
x
Modelo
x
Color
Verde noche"
284,1086526240,20250113,16,pro max,,,"1199,00",new,iphone 16 pro max titanio,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-max-titanio-1086526240,True,False,False,"Detalles del producto
vendo iphone 16 pro max nuevo solo se abrio para probar venta inmediata
Estado
Nuevo
Marca
Iphone"
285,1088062985,20250113,15,basic,128,100.0,"649,90",good,smartphone iphone 15 128 gb 100% bat color negro,madrid,60,False,https://es.wallapop.com/item/smartphone-iphone-15-128-gb-100-bat-color-negro-1088062985,True,True,False,
286,1088532831,20250113,14,basic,128,,"525,00",good,apple iphone 14 128gb,madrid,60,False,https://es.wallapop.com/item/apple-iphone-14-128gb-1088532831,False,False,False,"Detalles del producto
El precio mostrado es el de venta en nuestra tienda. El precio de este producto en nuestra página web puede ser diferente. apple iphone 14 128gb CC003_E754891_0 es un objeto que se ofrece en estado muy bueno. Todos nuestros productos cuentan con garantía de 3 años y un plazo de devolución de 14 días. Marca: Apple | Informacion adicional: Revisar imágenes para accesorios incluidos. cargador compatible, no original. signos de uso no apreciable en las imágenes. revisar el estado de uso en las imágenes. | Color: Blanco | Pulgadas: 6.1 | Capacidad: 128 | Operador: Libre | Megapixels: 12 | Memoria ram: 6 | 3g: 5g | Sistema operati
Estado
Buen estado
Marca
x
Modelo
x
Color
Verde noche"
287,1088938138,20250113,14,plus,128,,"595,00",as_good_as_new,iphone 14 plus 128gb nuevo!!,madrid,60,False,https://es.wallapop.com/item/iphone-14-plus-128gb-nuevo-1088938138,False,True,False,"Detalles del producto
iPhone 14 Plus 128gb COMO NUEVO IMPOLUTO! 

✅15 días de prueba gratís

✅Con factura y ''12 MESES'' de garantía 

✅Cogemos tu movil como parte de pago 

✅Envío gratis por web movilten.es 

✅Pago: efectivo, Bizum, tarjeta, transferencia

✅Tienda C/Canarias 9, Madrid, 28045

compralo en Movilten.es o visítanos en nuestra tienda física: C/Canarias 9, Madrid, metro palos de la frontera línea 3

912 627 700, 650 841 635
Estado
Como nuevo
Marca
Apple
Modelo
iPhone 14 Plus
Color
Blanco
Capacidad de almacenamiento
256 GB"
288,1078482344,20250113,14,plus,128,,"540,00",new,iphone 14 plus 128gb,madrid,60,False,https://es.wallapop.com/item/iphone-14-plus-128gb-1078482344,False,False,False,"Detalles del producto
Nuevo como se ve en las fotos, Estado 10/10, Salud de bateria 88%, esta impecable.

Garantia de 1 año.
Dispongo de Factura.

No cambios
No negociable.
Estado
Nuevo
Marca
Apple
Modelo
iPhone 14 Plus
Color
Azul
Capacidad de almacenamiento
128 GB"
289,1082592477,20250113,15,plus,,,"700,00",new,iphone 15 plus ,madrid,60,False,https://es.wallapop.com/item/iphone-15-plus-1082592477,False,False,False,"Detalles del producto
ve no fo iphone 15 plus nuevo a estrenar, solo movil sin caja y sin cargador
Estado
Nuevo
Marca
Iphone
Modelo
15 plus
Color
Negro
Capacidad de almacenamiento
256 GB"
290,1086543429,20250113,15,pro,,,"780,00",as_good_as_new,cambio iphone 15 pro por iphone 16 pro factura ,madrid,60,False,https://es.wallapop.com/item/cambio-iphone-15-pro-por-iphone-16-pro-factura-1086543429,False,False,False,"Detalles del producto
tamboen cambio por iphone 15 pro pwro con mas memoria 256 dinero extra a conevir ...con factura....
Estado
Como nuevo
Marca
Iphone
Color
Gris espacial"
291,1086543429,20250113,15,pro,,,"780,00",as_good_as_new,cambio iphone 15 pro por iphone 16 pro factura ,madrid,60,False,https://es.wallapop.com/item/cambio-iphone-15-pro-por-iphone-16-pro-factura-1086543429,False,False,False,"Detalles del producto
tamboen cambio por iphone 15 pro pwro con mas memoria 256 dinero extra a conevir ...con factura....
Estado
Como nuevo
Marca
Iphone
Color
Gris espacial"
292,1087050374,20250113,16,pro,1tb,,"1550,00",new,iphone 16 pro 1tb titanio natural nuevo a estrenar,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-1tb-titanio-natural-precintado-1087050374,True,False,False,"Detalles del producto
✅ DISPONIBLE 
✅ SE ENTREGA LA FACTURA DE COMPRA

✅ GARANTÍA OFICIAL HASTA 1 ENERO 2026
✅ NUEVO A ESTRENAR - 0 CICLOS DE CARGA 

✅ CON ACCESORIOS

iPhone 16 Pro

Capacidad: 1TB
Color: Titanio Natural
Accesorios: 2 Fundas + Protectores de pantalla + Protector chásis


*La caja no es la original

Entrega en mano en Madrid o Cerca de Villaviciosa de Odón
Estado
Nuevo
Marca
Apple
Modelo
iPhone 16 Pro
Color
Gris
Capacidad de almacenamiento
1 TB"
293,1087389029,20250113,14,pro,256,,"550,00",good,iphone 14 pro 256g con defecto,madrid,60,False,https://es.wallapop.com/item/iphone-14-pro-256g-con-defecto-1087389029,False,False,False,"Detalles del producto
Tiene el cristal de atras rajado, el resto esta perfecto y funciona muy bien. 
Solo interesados, no cambio por nada, solo venta.
Estado
Buen estado
Marca
Apple
Modelo
iPhone 14 Pro
Color
Gris espacial
Capacidad de almacenamiento
256 GB"
294,1088254831,20250113,15,pro max,256,100.0,"1003,95",good,iphone 15 pro max 256gb *100% bateria * + caja + cable,madrid,60,False,https://es.wallapop.com/item/iphone-15-pro-max-256gb-100-bateria---caja---cable-1088254831,False,True,False,
295,1088407079,20250113,15,basic,,,"700,00",as_good_as_new,iphone 15,madrid,60,False,https://es.wallapop.com/item/iphone-15-1088407079,False,False,False,"Detalles del producto
vendo mi teléfono iPhone 15 de 128 GB en perfecto estado es como nuevo la batería es de 99. Precio un poco negociable.
Estado
Como nuevo
Marca
Apple
Modelo
iPhone 15
Color
Azul
Capacidad de almacenamiento
128 GB"
296,1088903661,20250113,14,pro max,,,"700,00",as_good_as_new,iphone 14 pro max ,madrid,60,False,https://es.wallapop.com/item/iphone-14-pro-max-1088903661,False,False,False,"Detalles del producto
📱 Estado: como nuevo.
🔋 Salud de batería: 86%.
🛍️ Almacenamiento: 256GB.
💡 Motivo de venta: Cambio de modelo.
🎁 Extras: Incluye caja original y cable.
💰 Precio negociable. Contáctame para más información.
Estado
Como nuevo
Marca
Apple
Modelo
iPhone 14 Pro Max
Color
Dorado
Capacidad de almacenamiento
256 GB"
297,1075400652,20250113,14,pro,,,"650,00",new,iphone 14 pro,madrid,60,False,https://es.wallapop.com/item/iphone-14-pro-1075400652,False,False,False,"Detalles del producto
Funciona todo 94 batería
Estado
Nuevo
Marca
Apple
Modelo
iPhone 14 Pro
Color
Gris espacial
Capacidad de almacenamiento
32 GB"
298,1082874971,20250113,15,plus,,,"750,00",new,iphone 15 plus,madrid,60,False,https://es.wallapop.com/item/iphone-15-plus-1082874971,False,False,False,"Detalles del producto
vendo iPhone en oerfecto estado, con 128 de almacenamiento, funda y protector de regalo
Estado
Nuevo
Marca
Apple
Modelo
iPhone 15 Plus
Color
Gris espacial
Capacidad de almacenamiento
128 GB"
299,1085775329,20250113,16,pro,256,,"1100,00",as_good_as_new,iphone 16 pro 256 ,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-256-1085775329,False,False,False,"Detalles del producto
Iphone 16 pro 256(Titanium White)

Apple iphone 16 PRO 256GB black titanium mynh3hx-a es un producto de la sección de Teléfonos móviles, de estado nuevo.

Sistema operativo
iOS
Smartphone
Sí
Ranuras SIM
Una
Tipo de conector
USB tipo C
Red móvil
GSM, CDMA
Resistente al agua
Sí
Seguridad
Reconocimiento facial
Carga inalámbrica
Sí
Generación de banda ancha
5G
Tamaño de la tarjeta SIM
Nano
Con video 4K
Sí
Tipo de objetivo
Gran angular, Ultra gran angular, Teleobjetivo
Tamaño de pantalla
Tamaño de pantalla: 6,3 pulgadas
Capacidad de almacenamiento
256 GBh
RAM
RAM: 8 GB
Estado
Como nuevo
Marca
Apple
Modelo
Iphone 16 pro
Color
Blanco
Capacidad de almacenamiento
256 GB"
300,1086829824,20250113,15,plus,,,"650,00",good,iphone 15 plus,madrid,60,False,https://es.wallapop.com/item/iphone-15-plus-1086829824,False,False,False,"Detalles del producto
iPhone 15 Plus
128Gb
100% Bateria
SUSTITUIDA: BATERIA Y PANTALLA(PIEZAS ORIGINALES)
Estado
Buen estado
Marca
Apple
Color
Negro"
301,1087170840,20250113,16,pro max,256,,"1190,00",new,"iphone 16 pro max 256, desert titanium nuevo",madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-max-256-desert-titanium-nuevo-1087170840,False,False,False,"Detalles del producto
iPhone 16 Pro Max 256gb, Desert Titanium. NUEVO SIN USO NINGUNO. Activado 30 de diciembre, 2 ciclos de carga, 100% bateria. Garantia oficial con Apple hasta 30.12. 2025, se puede comprobar en la pagina oficial con el numero de serie LXJNLFJKPN. Dispone de factura de cash converters y 3 años de garantia con ellos tambien hasta diciembre 2027. En su caja con accesorios de fabrica. . . . PRECIO NO NEGOCIABLE, NO CONTESTO A REGATEOS NI CAMBIOS. Vendedor de confianza con mas de 3800 valoraciones
Estado
Nuevo
Marca
Apple
Modelo
iPhone 15 Pro
Color
Dorado
Capacidad de almacenamiento
256 GB"
302,1087643711,20250113,14,plus,128,86.0,"585,00",good,iphone 14 plus de 128gb/86 bat buen estado libre ,madrid,60,False,https://es.wallapop.com/item/iphone-14-plus-de-128gb-86-bat-buen-estado-libre-1087643711,False,True,False,
303,1088769434,20250113,15,pro max,512,,"1025,00",as_good_as_new,iphone 15 pro max 512gb azul,madrid,60,False,https://es.wallapop.com/item/iphone-15-pro-max-512gb-azul-1088769434,True,False,False,"Detalles del producto
IPHONE 15 PRO MAX 512GB TITANIO AZUL IMPECABLE CON CAJA SALUD DE BATERIA 93%

COMPRAMOS MOVILES

TIENDA FISICA SITUADA EN CALLE GALILEO 59 (CHAMBERÍ) MADRID METRO: ISLAS FILIPINAS, CANAL, QUEVEDO O MONCLOA. ACEPTAMOS MOVILES COMO PARTE DE PAGO DE LUNES A VIERNES LLAMANDO AL 691 777 777 TAMBIÉN ATENDEMOS POR WHATSAPP ENVIAMOS A TODA ESPAÑA A TRAVÉS DE NUESTRA PÁGINA MOVILTELAN DAMOS FACTURA Y GARANTÍA ESCRIBANOS SIN COMPROMISO
Estado
Como nuevo
Marca
Apple
Modelo
Iphone 15 Pro Max
Color
Azul
Capacidad de almacenamiento
512 GB"
304,1088928102,20250113,14,pro,256,,"700,00",as_good_as_new,iphone 14 pro 256gb blanco,madrid,60,False,https://es.wallapop.com/item/iphone-14-pro-256gb-blanco-1088928102,True,False,False,"Detalles del producto
Vendo Iphone 14 PRO 256gb en color blanco, perfecto estado, siempre con protector de pantalla y funda, nunca ae ha caido, excelente estado.

Bateria al 88%

Vendo por cambio de modelo (en la foto se ve el nuevo)

Regalo 10 fundas diferentes colores. 

Todavia 10 meses de garantia. El telefono es de noviembre 2023 (tiene año y 2 meses de uso).

Entrego en mano, para demostrar estado y funcionamiento.
Estado
Como nuevo
Marca
Apple
Modelo
iPhone 14 Pro
Color
Blanco
Capacidad de almacenamiento
256 GB"
305,1033621779,20250113,14,basic,128,,"552,29",good,apple iphone 14 128gb medianoche - revisado,madrid,60,False,https://es.wallapop.com/item/apple-iphone-14-128gb-medianoche-revisado-1033621779,False,True,True,
306,1071150961,20250113,14,pro,,,"700,00",new,iphone 14 pro,madrid,60,False,https://es.wallapop.com/item/iphone-14-pro-1071150961,False,False,False,"Detalles del producto
Vendo Iphone 14 pro 128GB En perfecto estado
Estado
Nuevo
Marca
Apple
Modelo
iPhone 14 Pro
Color
Morado
Capacidad de almacenamiento
128 GB"
307,1083497751,20250113,15,pro,256,,"860,00",new,iphone 15 pro 256gb,madrid,60,False,https://es.wallapop.com/item/iphone-15-pro-256gb-1083497751,False,False,False,"Detalles del producto
estan nuevos sin caja bateria al 100% 
es el modelo Estadounidense por ende son mas caros q los europeos por tener esim puedes tener dos telefonos o
incluso 8 en el mismo movil, no escucho pfertas ridiculas ni cambios, estan en perfectas condiciones, solo tengo uno blanco y negro, se venden a la mayor brevedad posible, cualquier pregunta solo si es con intencion de compra, me urge venderlos
Estado
Nuevo
Marca
Apple
Modelo
iPhone 15 Pro
Color
Negro
Capacidad de almacenamiento
256 GB"
